ABUNDANCE,BIOMAS,GENUS_SPECIES,SAMPLE_DESC,PLOT,LATITUDE,LONGITUDE,DAY,MONTH,YEAR
0,35.902,"Asterionella formosa",42.19_88.1_14_4_1982,,47.330000,8.560000,14,4,1982
0,36.1683,"Asterionella formosa",42.19_88.1_9_4_1980,,47.330000,8.560000,9,4,1980
0,36.2051,"Asterionella formosa",42.19_88.1_4_2_2004,,47.330000,8.560000,4,2,2004
0,38.9466,"Asterionella formosa",42.19_88.1_4_6_2003,,47.330000,8.560000,4,6,2003
0,39.718,"Asterionella formosa",42.19_88.1_17_12_1981,,47.330000,8.560000,17,12,1981
0,40.3487,"Asterionella formosa",42.19_88.1_9_1_1980,,47.330000,8.560000,9,1,1980
0,40.7234,"Asterionella formosa",42.19_88.1_7_3_1984,,47.330000,8.560000,7,3,1984
0,41.0476,"Asterionella formosa",42.19_88.1_8_1_1986,,47.330000,8.560000,8,1,1986
0,41.4053,"Asterionella formosa",42.19_88.1_3_5_2006,,47.330000,8.560000,3,5,2006
0,42.7348,"Asterionella formosa",42.19_88.1_6_5_1992,,47.330000,8.560000,6,5,1992
0,42.8286,"Asterionella formosa",42.19_88.1_3_4_1978,,47.330000,8.560000,3,4,1978
0,43.0425,"Asterionella formosa",42.19_88.1_6_3_2002,,47.330000,8.560000,6,3,2002
0,43.8017,"Asterionella formosa",42.19_88.1_5_2_1986,,47.330000,8.560000,5,2,1986
0,45.0899,"Asterionella formosa",42.19_88.1_7_7_2004,,47.330000,8.560000,7,7,2004
0,45.4927,"Asterionella formosa",42.19_88.1_9_6_1999,,47.330000,8.560000,9,6,1999
0,46.4594,"Asterionella formosa",42.19_88.1_1_4_2009,,47.330000,8.560000,1,4,2009
0,46.5712,"Asterionella formosa",42.19_88.1_5_8_1987,,47.330000,8.560000,5,8,1987
0,46.9497,"Asterionella formosa",42.19_88.1_4_3_1987,,47.330000,8.560000,4,3,1987
0,48.7728,"Asterionella formosa",42.19_88.1_8_3_2000,,47.330000,8.560000,8,3,2000
0,51.4137,"Asterionella formosa",42.19_88.1_9_4_2003,,47.330000,8.560000,9,4,2003
0,52.2258,"Asterionella formosa",42.19_88.1_5_3_1997,,47.330000,8.560000,5,3,1997
0,52.9888,"Asterionella formosa",42.19_88.1_5_4_1995,,47.330000,8.560000,5,4,1995
0,54.3575,"Asterionella formosa",42.19_88.1_8_11_1989,,47.330000,8.560000,8,11,1989
0,55.1887,"Asterionella formosa",42.19_88.1_5_5_1982,,47.330000,8.560000,5,5,1982
0,55.5694,"Asterionella formosa",42.19_88.1_9_5_1984,,47.330000,8.560000,9,5,1984
0,57.4821,"Asterionella formosa",42.19_88.1_9_2_1977,,47.330000,8.560000,9,2,1977
0,58.2773,"Asterionella formosa",42.19_88.1_7_3_1990,,47.330000,8.560000,7,3,1990
0,58.5989,"Asterionella formosa",42.19_88.1_9_3_1994,,47.330000,8.560000,9,3,1994
0,58.811,"Asterionella formosa",42.19_88.1_7_4_1994,,47.330000,8.560000,7,4,1994
0,63.4676,"Asterionella formosa",42.19_88.1_4_3_1998,,47.330000,8.560000,4,3,1998
0,64.2019,"Asterionella formosa",42.19_88.1_5_4_2000,,47.330000,8.560000,5,4,2000
0,67.7509,"Asterionella formosa",42.19_88.1_5_12_1984,,47.330000,8.560000,5,12,1984
0,69.0898,"Asterionella formosa",42.19_88.1_3_7_1996,,47.330000,8.560000,3,7,1996
0,69.5747,"Asterionella formosa",42.19_88.1_7_4_2010,,47.330000,8.560000,7,4,2010
0,70.2626,"Asterionella formosa",42.19_88.1_3_7_1985,,47.330000,8.560000,3,7,1985
0,73.9232,"Asterionella formosa",42.19_88.1_13_4_1983,,47.330000,8.560000,13,4,1983
0,78.6747,"Asterionella formosa",42.19_88.1_3_3_2004,,47.330000,8.560000,3,3,2004
0,80.4196,"Asterionella formosa",42.19_88.1_7_4_1993,,47.330000,8.560000,7,4,1993
0,86.0236,"Asterionella formosa",42.19_88.1_3_3_1993,,47.330000,8.560000,3,3,1993
0,94.907,"Asterionella formosa",42.19_88.1_9_3_1977,,47.330000,8.560000,9,3,1977
0,109.44,"Asterionella formosa",42.19_88.1_4_4_1990,,47.330000,8.560000,4,4,1990
0,126.927,"Asterionella formosa",42.19_88.1_3_6_1987,,47.330000,8.560000,3,6,1987
0,131.311,"Asterionella formosa",42.19_88.1_10_5_1989,,47.330000,8.560000,10,5,1989
0,132.505,"Asterionella formosa",42.19_88.1_5_4_1989,,47.330000,8.560000,5,4,1989
0,135.284,"Asterionella formosa",42.19_88.1_7_7_1982,,47.330000,8.560000,7,7,1982
0,140.892,"Asterionella formosa",42.19_88.1_9_4_1986,,47.330000,8.560000,9,4,1986
0,144.607,"Asterionella formosa",42.19_88.1_10_4_1991,,47.330000,8.560000,10,4,1991
0,149.733,"Asterionella formosa",42.19_88.1_7_7_2010,,47.330000,8.560000,7,7,2010
0,175.847,"Asterionella formosa",42.19_88.1_5_5_1999,,47.330000,8.560000,5,5,1999
0,179.488,"Asterionella formosa",42.19_88.1_10_4_1985,,47.330000,8.560000,10,4,1985
0,185.725,"Asterionella formosa",42.19_88.1_7_4_1976,,47.330000,8.560000,7,4,1976
0,195.823,"Asterionella formosa",42.19_88.1_8_5_1985,,47.330000,8.560000,8,5,1985
0,206.389,"Asterionella formosa",42.19_88.1_4_5_1988,,47.330000,8.560000,4,5,1988
0,248.529,"Asterionella formosa",42.19_88.1_13_4_1981,,47.330000,8.560000,13,4,1981
0,266.449,"Asterionella formosa",42.19_88.1_5_7_1995,,47.330000,8.560000,5,7,1995
0,267.014,"Asterionella formosa",42.19_88.1_8_5_1995,,47.330000,8.560000,8,5,1995
0,270.134,"Asterionella formosa",42.19_88.1_9_7_1980,,47.330000,8.560000,9,7,1980
0,301.234,"Asterionella formosa",42.19_88.1_8_6_1983,,47.330000,8.560000,8,6,1983
0,306.101,"Asterionella formosa",42.19_88.1_4_7_1979,,47.330000,8.560000,4,7,1979
0,310.322,"Asterionella formosa",42.19_88.1_8_4_1999,,47.330000,8.560000,8,4,1999
0,396.037,"Asterionella formosa",42.19_88.1_4_7_1984,,47.330000,8.560000,4,7,1984
0,4.90744,"Aulacoseira granulata",42.19_88.1_9_2_1994,,47.330000,8.560000,9,2,1994
0,8.25762,"Aulacoseira granulata",42.19_88.1_8_3_2000,,47.330000,8.560000,8,3,2000
0,8.75164,"Aulacoseira granulata",42.19_88.1_15_12_1983,,47.330000,8.560000,15,12,1983
0,8.78089,"Aulacoseira granulata",42.19_88.1_3_4_1997,,47.330000,8.560000,3,4,1997
0,9.23145,"Aulacoseira granulata",42.19_88.1_3_2_1993,,47.330000,8.560000,3,2,1993
0,9.32512,"Aulacoseira granulata",42.19_88.1_9_12_1998,,47.330000,8.560000,9,12,1998
0,9.77874,"Aulacoseira granulata",42.19_88.1_8_4_1998,,47.330000,8.560000,8,4,1998
0,9.81866,"Aulacoseira granulata",42.19_88.1_9_1_1985,,47.330000,8.560000,9,1,1985
0,9.82387,"Aulacoseira granulata",42.19_88.1_9_3_1994,,47.330000,8.560000,9,3,1994
0,9.98158,"Aulacoseira granulata",42.19_88.1_7_4_1993,,47.330000,8.560000,7,4,1993
0,10.5369,"Aulacoseira granulata",42.19_88.1_11_1_1984,,47.330000,8.560000,11,1,1984
0,10.868,"Aulacoseira granulata",42.19_88.1_8_12_1982,,47.330000,8.560000,8,12,1982
0,10.9102,"Aulacoseira granulata",42.19_88.1_7_10_1981,,47.330000,8.560000,7,10,1981
0,11.048,"Aulacoseira granulata",42.19_88.1_4_2_1998,,47.330000,8.560000,4,2,1998
0,11.0816,"Aulacoseira granulata",42.19_88.1_8_2_1989,,47.330000,8.560000,8,2,1989
0,11.7527,"Aulacoseira granulata",42.19_88.1_5_2_1997,,47.330000,8.560000,5,2,1997
0,11.8215,"Aulacoseira granulata",42.19_88.1_6_2_1991,,47.330000,8.560000,6,2,1991
0,12.3675,"Aulacoseira granulata",42.19_88.1_7_2_1990,,47.330000,8.560000,7,2,1990
0,12.9672,"Aulacoseira granulata",42.19_88.1_12_11_1992,,47.330000,8.560000,12,11,1992
0,13.2002,"Aulacoseira granulata",42.19_88.1_3_4_1996,,47.330000,8.560000,3,4,1996
0,13.2641,"Aulacoseira granulata",42.19_88.1_6_3_1985,,47.330000,8.560000,6,3,1985
0,13.7587,"Aulacoseira granulata",42.19_88.1_5_4_1995,,47.330000,8.560000,5,4,1995
0,13.8,"Aulacoseira granulata",42.19_88.1_7_2_1996,,47.330000,8.560000,7,2,1996
0,14.84,"Aulacoseira granulata",42.19_88.1_3_3_1999,,47.330000,8.560000,3,3,1999
0,15.3698,"Aulacoseira granulata",42.19_88.1_4_12_1991,,47.330000,8.560000,4,12,1991
0,15.6618,"Aulacoseira granulata",42.19_88.1_7_3_1984,,47.330000,8.560000,7,3,1984
0,16.9139,"Aulacoseira granulata",42.19_88.1_8_2_1984,,47.330000,8.560000,8,2,1984
0,18.3311,"Aulacoseira granulata",42.19_88.1_7_1_1981,,47.330000,8.560000,7,1,1981
0,18.5846,"Aulacoseira granulata",42.19_88.1_7_1_1998,,47.330000,8.560000,7,1,1998
0,19.3259,"Aulacoseira granulata",42.19_88.1_11_1_1989,,47.330000,8.560000,11,1,1989
0,19.7277,"Aulacoseira granulata",42.19_88.1_6_12_1989,,47.330000,8.560000,6,12,1989
0,21.2417,"Aulacoseira granulata",42.19_88.1_9_1_1991,,47.330000,8.560000,9,1,1991
0,22.4303,"Aulacoseira granulata",42.19_88.1_4_3_1998,,47.330000,8.560000,4,3,1998
0,25.2686,"Aulacoseira granulata",42.19_88.1_16_12_1992,,47.330000,8.560000,16,12,1992
0,26.9967,"Aulacoseira granulata",42.19_88.1_6_12_1978,,47.330000,8.560000,6,12,1978
0,28.427,"Aulacoseira granulata",42.19_88.1_5_11_1980,,47.330000,8.560000,5,11,1980
0,29.0921,"Aulacoseira granulata",42.19_88.1_6_10_1982,,47.330000,8.560000,6,10,1982
0,29.5111,"Aulacoseira granulata",42.19_88.1_7_3_1990,,47.330000,8.560000,7,3,1990
0,29.7226,"Aulacoseira granulata",42.19_88.1_9_12_1987,,47.330000,8.560000,9,12,1987
0,30.2569,"Aulacoseira granulata",42.19_88.1_6_1_1993,,47.330000,8.560000,6,1,1993
0,30.2596,"Aulacoseira granulata",42.19_88.1_6_3_1996,,47.330000,8.560000,6,3,1996
0,31.0233,"Aulacoseira granulata",42.19_88.1_9_2_1987,,47.330000,8.560000,9,2,1987
0,35.4101,"Aulacoseira granulata",42.19_88.1_10_1_1990,,47.330000,8.560000,10,1,1990
0,35.4907,"Aulacoseira granulata",42.19_88.1_7_10_1987,,47.330000,8.560000,7,10,1987
0,35.7847,"Aulacoseira granulata",42.19_88.1_8_3_1989,,47.330000,8.560000,8,3,1989
0,36.5726,"Aulacoseira granulata",42.19_88.1_7_3_1979,,47.330000,8.560000,7,3,1979
0,39.1088,"Aulacoseira granulata",42.19_88.1_7_4_1994,,47.330000,8.560000,7,4,1994
0,39.7575,"Aulacoseira granulata",42.19_88.1_5_3_1980,,47.330000,8.560000,5,3,1980
0,40.0144,"Aulacoseira granulata",42.19_88.1_5_4_2000,,47.330000,8.560000,5,4,2000
0,42.9445,"Aulacoseira granulata",42.19_88.1_9_3_1983,,47.330000,8.560000,9,3,1983
0,44.3328,"Aulacoseira granulata",42.19_88.1_6_1_1988,,47.330000,8.560000,6,1,1988
0,44.6563,"Aulacoseira granulata",42.19_88.1_4_3_1987,,47.330000,8.560000,4,3,1987
0,45.0123,"Aulacoseira granulata",42.19_88.1_9_2_1983,,47.330000,8.560000,9,2,1983
0,47.5473,"Aulacoseira granulata",42.19_88.1_5_3_1997,,47.330000,8.560000,5,3,1997
0,51.796,"Aulacoseira granulata",42.19_88.1_9_4_1986,,47.330000,8.560000,9,4,1986
0,53.3809,"Aulacoseira granulata",42.19_88.1_5_2_1986,,47.330000,8.560000,5,2,1986
0,54.0611,"Aulacoseira granulata",42.19_88.1_8_10_1980,,47.330000,8.560000,8,10,1980
0,56.2465,"Aulacoseira granulata",42.19_88.1_4_4_1984,,47.330000,8.560000,4,4,1984
0,62.882,"Aulacoseira granulata",42.19_88.1_3_10_1984,,47.330000,8.560000,3,10,1984
0,64.0432,"Aulacoseira granulata",42.19_88.1_5_4_1989,,47.330000,8.560000,5,4,1989
0,67.5342,"Aulacoseira granulata",42.19_88.1_6_5_1987,,47.330000,8.560000,6,5,1987
0,68.4022,"Aulacoseira granulata",42.19_88.1_13_4_1983,,47.330000,8.560000,13,4,1983
0,71.934,"Aulacoseira granulata",42.19_88.1_5_8_1987,,47.330000,8.560000,5,8,1987
0,85.7759,"Aulacoseira granulata",42.19_88.1_10_4_1991,,47.330000,8.560000,10,4,1991
0,106.713,"Aulacoseira granulata",42.19_88.1_4_11_1987,,47.330000,8.560000,4,11,1987
0,118.105,"Aulacoseira granulata",42.19_88.1_13_4_1981,,47.330000,8.560000,13,4,1981
0,129.705,"Aulacoseira granulata",42.19_88.1_3_12_1986,,47.330000,8.560000,3,12,1986
0,143.205,"Aulacoseira granulata",42.19_88.1_8_4_1999,,47.330000,8.560000,8,4,1999
0,148.914,"Aulacoseira granulata",42.19_88.1_10_4_1985,,47.330000,8.560000,10,4,1985
0,152.978,"Aulacoseira granulata",42.19_88.1_9_3_1988,,47.330000,8.560000,9,3,1988
0,173.069,"Aulacoseira granulata",42.19_88.1_8_4_1987,,47.330000,8.560000,8,4,1987
0,188.792,"Aulacoseira granulata",42.19_88.1_9_1_1980,,47.330000,8.560000,9,1,1980
0,196.47,"Aulacoseira granulata",42.19_88.1_4_4_1990,,47.330000,8.560000,4,4,1990
0,212.723,"Aulacoseira granulata",42.19_88.1_7_7_1982,,47.330000,8.560000,7,7,1982
0,227.289,"Aulacoseira granulata",42.19_88.1_9_4_1980,,47.330000,8.560000,9,4,1980
0,232.102,"Aulacoseira granulata",42.19_88.1_4_5_1983,,47.330000,8.560000,4,5,1983
0,235.309,"Aulacoseira granulata",42.19_88.1_7_1_1987,,47.330000,8.560000,7,1,1987
0,263.106,"Aulacoseira granulata",42.19_88.1_5_5_1982,,47.330000,8.560000,5,5,1982
0,355.975,"Aulacoseira granulata",42.19_88.1_8_5_1985,,47.330000,8.560000,8,5,1985
0,363.066,"Aulacoseira granulata",42.19_88.1_7_5_1980,,47.330000,8.560000,7,5,1980
0,394.67,"Aulacoseira granulata",42.19_88.1_14_4_1982,,47.330000,8.560000,14,4,1982
0,406.562,"Aulacoseira granulata",42.19_88.1_4_4_1979,,47.330000,8.560000,4,4,1979
0,414.262,"Aulacoseira granulata",42.19_88.1_9_5_1979,,47.330000,8.560000,9,5,1979
0,1326.17,"Aulacoseira granulata",42.19_88.1_4_11_1981,,47.330000,8.560000,4,11,1981
0,1578.11,"Aulacoseira granulata",42.19_88.1_3_3_1982,,47.330000,8.560000,3,3,1982
0,1763.22,"Aulacoseira granulata",42.19_88.1_3_2_1982,,47.330000,8.560000,3,2,1982
0,3289.32,"Aulacoseira granulata",42.19_88.1_17_12_1981,,47.330000,8.560000,17,12,1981
0,3445.69,"Aulacoseira granulata",42.19_88.1_6_1_1982,,47.330000,8.560000,6,1,1982
0,6.14134,"Aulacoseira islandica",42.19_88.1_3_3_2004,,47.330000,8.560000,3,3,2004
0,7.82601,"Aulacoseira islandica",42.19_88.1_6_3_2002,,47.330000,8.560000,6,3,2002
0,7.91627,"Aulacoseira islandica",42.19_88.1_9_4_2003,,47.330000,8.560000,9,4,2003
0,10.657,"Aulacoseira islandica",42.19_88.1_5_3_2003,,47.330000,8.560000,5,3,2003
0,18.8744,"Aulacoseira islandica",42.19_88.1_7_4_2004,,47.330000,8.560000,7,4,2004
0,34.3175,"Aulacoseira islandica",42.19_88.1_10_4_2002,,47.330000,8.560000,10,4,2002
0,6.45169,"Aulacoseira sp",42.19_88.1_5_3_2003,,47.330000,8.560000,5,3,2003
0,7.03943,"Aulacoseira sp",42.19_88.1_5_3_2008,,47.330000,8.560000,5,3,2008
0,15.9478,"Aulacoseira sp",42.19_88.1_2_4_2007,,47.330000,8.560000,2,4,2007
0,21.8869,"Aulacoseira sp",42.19_88.1_7_3_2007,,47.330000,8.560000,7,3,2007
0,22.9556,"Aulacoseira sp",42.19_88.1_7_4_2010,,47.330000,8.560000,7,4,2010
0,23.3125,"Aulacoseira sp",42.19_88.1_8_3_2006,,47.330000,8.560000,8,3,2006
0,24.0223,"Aulacoseira sp",42.19_88.1_9_3_2005,,47.330000,8.560000,9,3,2005
0,27.9925,"Aulacoseira sp",42.19_88.1_1_4_2009,,47.330000,8.560000,1,4,2009
0,38.2204,"Aulacoseira sp",42.19_88.1_7_2_2007,,47.330000,8.560000,7,2,2007
0,49.2455,"Aulacoseira sp",42.19_88.1_5_4_2006,,47.330000,8.560000,5,4,2006
0,49.7891,"Aulacoseira sp",42.19_88.1_6_4_2005,,47.330000,8.560000,6,4,2005
0,256.972,"Aulacoseira sp",42.19_88.1_7_4_1976,,47.330000,8.560000,7,4,1976
0,28.1516,"Belonastrum berolinensis",42.19_88.1_9_8_1989,,47.330000,8.560000,9,8,1989
0,4.65939,"Carteria sp",42.19_88.1_1_7_2009,,47.330000,8.560000,1,7,2009
0,11.4966,"Carteria sp",42.19_88.1_8_9_1999,,47.330000,8.560000,8,9,1999
0,87.8286,"Ceratium hirundinella",42.19_88.1_7_10_2009,,47.330000,8.560000,7,10,2009
0,123.23,"Ceratium hirundinella",42.19_88.1_6_8_2008,,47.330000,8.560000,6,8,2008
0,263.239,"Ceratium hirundinella",42.19_88.1_5_9_2001,,47.330000,8.560000,5,9,2001
0,2.50952,"Chlamydomonas sp",42.19_88.1_10_4_2002,,47.330000,8.560000,10,4,2002
0,27.7156,"Chlamydomonas sp",42.19_88.1_3_4_1996,,47.330000,8.560000,3,4,1996
0,6.71276,"Chroococcus sp",42.19_88.1_4_11_1981,,47.330000,8.560000,4,11,1981
0,14.317,"Chroococcus sp",42.19_88.1_5_10_1983,,47.330000,8.560000,5,10,1983
0,15.5182,"Chroococcus sp",42.19_88.1_3_11_1982,,47.330000,8.560000,3,11,1982
0,53.4174,"Chroococcus sp",42.19_88.1_7_10_1981,,47.330000,8.560000,7,10,1981
0,54.43,"Chroococcus sp",42.19_88.1_6_10_1982,,47.330000,8.560000,6,10,1982
0,3.04095,"Closterium aciculare",42.19_88.1_9_3_1994,,47.330000,8.560000,9,3,1994
0,4.42258,"Closterium aciculare",42.19_88.1_7_4_1994,,47.330000,8.560000,7,4,1994
0,4.93049,"Closterium aciculare",42.19_88.1_6_12_1978,,47.330000,8.560000,6,12,1978
0,3.06961,"Closterium acutum",42.19_88.1_5_4_1989,,47.330000,8.560000,5,4,1989
0,3.26974,"Closterium acutum",42.19_88.1_3_4_1996,,47.330000,8.560000,3,4,1996
0,3.97852,"Closterium acutum",42.19_88.1_8_8_1984,,47.330000,8.560000,8,8,1984
0,4.35161,"Closterium acutum",42.19_88.1_7_4_1994,,47.330000,8.560000,7,4,1994
0,4.47647,"Closterium acutum",42.19_88.1_7_4_1993,,47.330000,8.560000,7,4,1993
0,4.47883,"Closterium acutum",42.19_88.1_9_3_1994,,47.330000,8.560000,9,3,1994
0,4.51916,"Closterium acutum",42.19_88.1_3_2_1993,,47.330000,8.560000,3,2,1993
0,4.60794,"Closterium acutum",42.19_88.1_5_4_1995,,47.330000,8.560000,5,4,1995
0,5.58864,"Closterium acutum",42.19_88.1_3_3_1993,,47.330000,8.560000,3,3,1993
0,5.71647,"Closterium acutum",42.19_88.1_9_2_1994,,47.330000,8.560000,9,2,1994
0,6.33669,"Closterium acutum",42.19_88.1_8_2_1995,,47.330000,8.560000,8,2,1995
0,10.0245,"Closterium acutum",42.19_88.1_4_4_1984,,47.330000,8.560000,4,4,1984
0,14.4064,"Closterium acutum",42.19_88.1_8_2_1984,,47.330000,8.560000,8,2,1984
0,27.7174,"Closterium acutum",42.19_88.1_4_7_1984,,47.330000,8.560000,4,7,1984
0,3.29308,"Closterium sp",42.19_88.1_9_4_1980,,47.330000,8.560000,9,4,1980
0,3.8084,"Closterium sp",42.19_88.1_13_4_1983,,47.330000,8.560000,13,4,1983
0,5.47761,"Closterium sp",42.19_88.1_6_3_1978,,47.330000,8.560000,6,3,1978
0,6.12331,"Closterium sp",42.19_88.1_5_3_1980,,47.330000,8.560000,5,3,1980
0,11.1289,"Closterium sp",42.19_88.1_9_2_1983,,47.330000,8.560000,9,2,1983
0,104.427,"Coccomyxa sp",42.19_88.1_7_2_1990,,47.330000,8.560000,7,2,1990
0,34.0668,"Coelastrum sp",42.19_88.1_5_8_1976,,47.330000,8.560000,5,8,1976
0,3.24455,"Cryptomonas sp",42.19_88.1_5_3_2008,,47.330000,8.560000,5,3,2008
0,3.38208,"Cryptomonas sp",42.19_88.1_3_3_1999,,47.330000,8.560000,3,3,1999
0,3.38555,"Cryptomonas sp",42.19_88.1_3_5_2006,,47.330000,8.560000,3,5,2006
0,4.5211,"Cryptomonas sp",42.19_88.1_3_2_1999,,47.330000,8.560000,3,2,1999
0,4.74811,"Cryptomonas sp",42.19_88.1_6_5_2009,,47.330000,8.560000,6,5,2009
0,5.5863,"Cryptomonas sp",42.19_88.1_6_3_1996,,47.330000,8.560000,6,3,1996
0,5.88773,"Cryptomonas sp",42.19_88.1_4_4_2001,,47.330000,8.560000,4,4,2001
0,6.60235,"Cryptomonas sp",42.19_88.1_5_4_2006,,47.330000,8.560000,5,4,2006
0,7.54476,"Cryptomonas sp",42.19_88.1_6_2_2002,,47.330000,8.560000,6,2,2002
0,7.55321,"Cryptomonas sp",42.19_88.1_6_1_2010,,47.330000,8.560000,6,1,2010
0,7.78191,"Cryptomonas sp",42.19_88.1_3_2_2010,,47.330000,8.560000,3,2,2010
0,8.22561,"Cryptomonas sp",42.19_88.1_2_4_2007,,47.330000,8.560000,2,4,2007
0,8.235,"Cryptomonas sp",42.19_88.1_8_3_2006,,47.330000,8.560000,8,3,2006
0,8.43511,"Cryptomonas sp",42.19_88.1_1_4_2009,,47.330000,8.560000,1,4,2009
0,8.4566,"Cryptomonas sp",42.19_88.1_6_5_1998,,47.330000,8.560000,6,5,1998
0,8.46358,"Cryptomonas sp",42.19_88.1_5_3_1997,,47.330000,8.560000,5,3,1997
0,8.63025,"Cryptomonas sp",42.19_88.1_4_3_1998,,47.330000,8.560000,4,3,1998
0,8.72105,"Cryptomonas sp",42.19_88.1_1_7_2009,,47.330000,8.560000,1,7,2009
0,8.86275,"Cryptomonas sp",42.19_88.1_1_12_2010,,47.330000,8.560000,1,12,2010
0,8.96307,"Cryptomonas sp",42.19_88.1_7_1_1998,,47.330000,8.560000,7,1,1998
0,9.01405,"Cryptomonas sp",42.19_88.1_5_2_2003,,47.330000,8.560000,5,2,2003
0,9.33419,"Cryptomonas sp",42.19_88.1_8_2_2006,,47.330000,8.560000,8,2,2006
0,9.36046,"Cryptomonas sp",42.19_88.1_6_2_1991,,47.330000,8.560000,6,2,1991
0,9.37923,"Cryptomonas sp",42.19_88.1_4_3_2009,,47.330000,8.560000,4,3,2009
0,9.64462,"Cryptomonas sp",42.19_88.1_5_8_2009,,47.330000,8.560000,5,8,2009
0,9.91724,"Cryptomonas sp",42.19_88.1_8_10_2003,,47.330000,8.560000,8,10,2003
0,9.93521,"Cryptomonas sp",42.19_88.1_10_4_2002,,47.330000,8.560000,10,4,2002
0,10.5673,"Cryptomonas sp",42.19_88.1_7_2_2007,,47.330000,8.560000,7,2,2007
0,10.64,"Cryptomonas sp",42.19_88.1_7_4_2010,,47.330000,8.560000,7,4,2010
0,10.9693,"Cryptomonas sp",42.19_88.1_4_2_2009,,47.330000,8.560000,4,2,2009
0,11.4997,"Cryptomonas sp",42.19_88.1_5_5_2010,,47.330000,8.560000,5,5,2010
0,12.1387,"Cryptomonas sp",42.19_88.1_9_1_2008,,47.330000,8.560000,9,1,2008
0,12.3877,"Cryptomonas sp",42.19_88.1_9_2_2000,,47.330000,8.560000,9,2,2000
0,12.522,"Cryptomonas sp",42.19_88.1_3_9_2008,,47.330000,8.560000,3,9,2008
0,12.8367,"Cryptomonas sp",42.19_88.1_7_10_2009,,47.330000,8.560000,7,10,2009
0,12.9493,"Cryptomonas sp",42.19_88.1_5_11_2008,,47.330000,8.560000,5,11,2008
0,14.0267,"Cryptomonas sp",42.19_88.1_2_4_2008,,47.330000,8.560000,2,4,2008
0,14.9129,"Cryptomonas sp",42.19_88.1_8_3_1989,,47.330000,8.560000,8,3,1989
0,15.5537,"Cryptomonas sp",42.19_88.1_7_5_2008,,47.330000,8.560000,7,5,2008
0,15.8408,"Cryptomonas sp",42.19_88.1_8_9_2010,,47.330000,8.560000,8,9,2010
0,16.4485,"Cryptomonas sp",42.19_88.1_10_1_2007,,47.330000,8.560000,10,1,2007
0,16.9993,"Cryptomonas sp",42.19_88.1_6_7_2005,,47.330000,8.560000,6,7,2005
0,17.2078,"Cryptomonas sp",42.19_88.1_3_8_2005,,47.330000,8.560000,3,8,2005
0,18.2233,"Cryptomonas sp",42.19_88.1_4_8_2004,,47.330000,8.560000,4,8,2004
0,18.3582,"Cryptomonas sp",42.19_88.1_8_5_1996,,47.330000,8.560000,8,5,1996
0,18.523,"Cryptomonas sp",42.19_88.1_8_11_2006,,47.330000,8.560000,8,11,2006
0,18.9018,"Cryptomonas sp",42.19_88.1_9_7_2008,,47.330000,8.560000,9,7,2008
0,19.1301,"Cryptomonas sp",42.19_88.1_4_8_1999,,47.330000,8.560000,4,8,1999
0,19.756,"Cryptomonas sp",42.19_88.1_5_9_2001,,47.330000,8.560000,5,9,2001
0,19.9083,"Cryptomonas sp",42.19_88.1_6_9_1995,,47.330000,8.560000,6,9,1995
0,20.0176,"Cryptomonas sp",42.19_88.1_6_11_1996,,47.330000,8.560000,6,11,1996
0,20.4903,"Cryptomonas sp",42.19_88.1_9_3_1988,,47.330000,8.560000,9,3,1988
0,20.6257,"Cryptomonas sp",42.19_88.1_8_2_1984,,47.330000,8.560000,8,2,1984
0,21.342,"Cryptomonas sp",42.19_88.1_4_8_2010,,47.330000,8.560000,4,8,2010
0,21.4549,"Cryptomonas sp",42.19_88.1_6_8_2008,,47.330000,8.560000,6,8,2008
0,21.7466,"Cryptomonas sp",42.19_88.1_7_7_2010,,47.330000,8.560000,7,7,2010
0,21.9094,"Cryptomonas sp",42.19_88.1_4_10_2006,,47.330000,8.560000,4,10,2006
0,21.956,"Cryptomonas sp",42.19_88.1_9_7_2003,,47.330000,8.560000,9,7,2003
0,23.1379,"Cryptomonas sp",42.19_88.1_5_9_2007,,47.330000,8.560000,5,9,2007
0,23.2556,"Cryptomonas sp",42.19_88.1_6_4_2005,,47.330000,8.560000,6,4,2005
0,24.6297,"Cryptomonas sp",42.19_88.1_5_12_2007,,47.330000,8.560000,5,12,2007
0,25.9979,"Cryptomonas sp",42.19_88.1_8_8_2007,,47.330000,8.560000,8,8,2007
0,26.019,"Cryptomonas sp",42.19_88.1_4_3_1987,,47.330000,8.560000,4,3,1987
0,28.346,"Cryptomonas sp",42.19_88.1_11_5_2005,,47.330000,8.560000,11,5,2005
0,29.0376,"Cryptomonas sp",42.19_88.1_3_10_2007,,47.330000,8.560000,3,10,2007
0,31.4298,"Cryptomonas sp",42.19_88.1_4_9_2002,,47.330000,8.560000,4,9,2002
0,33.2545,"Cryptomonas sp",42.19_88.1_9_2_1987,,47.330000,8.560000,9,2,1987
0,33.7436,"Cryptomonas sp",42.19_88.1_6_9_2000,,47.330000,8.560000,6,9,2000
0,34.9455,"Cryptomonas sp",42.19_88.1_4_7_2001,,47.330000,8.560000,4,7,2001
0,36.9757,"Cryptomonas sp",42.19_88.1_8_9_1999,,47.330000,8.560000,8,9,1999
